"com","id_noeud","POPULATION"
"28357","82348",1088
"28249","84607",633
"28423","184523",569
"52232","150071",45
"28168","165150",3560
"28425","4414",625
"28137","19478",842
"78506","9299",811
"86178","6315",2437
"78003","48838",3250
"78564","145765",642
"91200","213687",10342
"91525","41968",1292
"91630","153344",1427
"91593","210682",1648
"91602","190936",403
"91540","41964",4849
"91105","50639",8454
"91106","50640",1239
"91132","119371",1143
"91318","183675",1964
"91085","192763",3736
"91581","50638",879
"91041","148876",901
"86244","116099",1320
"91315","100054",6659
"91376","93474",5081
"91579","93473",2991
"91045","157379",7482
"91135","211000",2851
"91159","157420",1726
"91649","204639",2780
"91244","76221",1280
"91037","69927",347
"91179","69930",4730
"77378","111153",2735
"77039","122756",1159
"77447","214593",1917
"77067","200729",9568
"77152","210526",21094
"77255","182892",1906
"77487","211087",10764
"77394","69739",2012
"77269","155155",1715
"77453","31441",1154
"77295","135828",1314
"77288","221180",40066
"77389","26945",3238
"77103","23064",218
"77052","96777",335
"77089","45112",985
"77086","75135",1474
"77191","43013",1076
"77327","216832",8445
"77383","220077",806
"77286","220075",244
"77272","173476",892
"77454","173860",406
"77090","92948",232
"77532","173473",70
"77456","6213",813
"77418","92949",887
"77073","207283",599
"77368","209738",501
"77459","94022",1465
"10367","178792",693
"77072","197779",715
"10355","141137",64
"10225","132019",223
"10031","114667",418
"10114","209045",758
"10323","71015",14352
"51162","63819",670
"51234","63824",596
"86224","47359",1322
"51343","63820",635
"10220","185929",1523
"10089","185930",717
"10356","90226",254
"51492","909",1511
"51155","84391",614
"10233","90223",1464
"10086","131414",233
"10207","93607",127
"10316","93260",240
"10043","93256",130
"10269","93512",142
"10338","99986",148
"10299","93258",543
"10429","132557",261
"10272","25113",199
"10095","39410",316
"10006","143743",2918
"10380","170497",80
"10379","137383",447
"10354","122291",137
"10400","72287",133
"10267","72288",348
"10091","72291",155
"10436","59674",183
"10314","39432",382
"10257","29145",37
"10175","39523",181
"10127","29141",67
"10128","39519",80
"10027","39520",73
"10346","16801",57
"10279","119089",70
"10094","39526",597
"10010","36831",52
"10026","88605",38
"52206","112336",167
"52543","112337",512
"52300","59399",182
"52302","97877",176
"52414","166412",808
"52156","93262",443
"52118","97875",319
"52123","213645",1385
"52550","177611",2891
"52079","70063",733
"52184","67075",68
"52463","60821",38
"52222","60820",50
"55087","88598",82
"55315","157700",129
"55059","44549",207
"55247","165037",65
"55575","47092",75
"55574","47093",56
"55080","207121",85
"55217","160930",120
"55474","1894",245
"88407","50443",123
"52376","98089",86
"88107","77775",32
"88363","50444",173
"88232","153126",232
"88020","149318",168
"54218","132312",60
"54189","204098",609
"54500","23222",178
"54235","103710",412
"54513","59318",647
"54442","30132",98
"54494","209243",97
"54409","56392",181
"54252","36742",462
"54553","42717",182
"54142","59319",141
"54585","22926",466
"54299","47237",238
"54054","22923",1622
"54467","182669",192
"54216","19443",123
"54098","178944",155
"54130","19441",197
"54175","190669",327
"54501","107128",95
"54356","107014",66
"54228","110294",75
"54561","164010",57
"54386","19446",104
"54455","164037",168
"54331","182672",307
"54543","110789",141
"54393","69270",514
"88153","163340",351
"54229","120877",348
"54365","187213",377
"54065","39193",1080
"88432","227529",165
"54560","225895",54
"54539","9334",255
"54396","93514",231
"88317","92955",643
"88082","150262",858
"67144","97033",352
"67377","21298",986
"67470","3493",109
"67050","225369",39
"67513","97030",148
"67414","168548",1575
"67531","3624",303
"67314","137361",578
"67321","188239",370
"67021","216487",7137
"67155","123052",1296
"67060","170591",561
"67189","8988",959
"67428","144627",464
"67031","212815",1467
"67164","68808",852
"67557","128273",729
"67504","19821",1227
"67286","104867",1452
"67329","210444",1195
"67526","177636",1475
"67501","177634",553
"67285","173781",1411
"67364","89774",911
"67054","137526",476
"67438","104875",841
"29201","24583",1941
"29019","210398",139386
"29075","38005",13966
"29056","35127",1813
"29270","209212",1610
"29262","67645",804
"29038","67647",1080
"29202","8598",1283
"29012","117798",192
"22132","47420",274
"22024","47418",210
"22037","61017",437
"22249","198186",660
"22234","233774",1133
"22287","104498",1453
"22144","200611",1292
"22215","213894",11569
"22360","206060",8172
"22246","111462",2054
"22154","61999",960
"22002","16401",1114
"22261","84052",348
"22200","172735",572
"22096","142969",492
"22205","132085",404
"22237","183882",2148
"22014","123822",1118
"22190","137073",3419
"22327","37384",1543
"35358","137066",1125
"22385","45273",1002
"35179","15224",3783
"35246","100048",1323
"35224","196828",2497
"35095","161874",5469
"35009","107431",1621
"35010","9508",1578
"35248","138659",492
"35329","142996",663
"50019","104092",450
"50627","171776",210
"50154","112903",454
"50100","152232",482
"50229","112916",106
"50452","60144",683
"50362","147391",298
"50570","60149",425
"50090","121241",659
"50462","90867",401
"61401","36170",107
"61452","96487",195
"61487","36103",294
"61421","121230",684
"61021","27604",140
"61243","164659",1452
"61442","67224",205
"61295","67228",156
"61209","150314",418
"53133","73249",773
"61419","45156",225
"61424","118855",206
"61080","18166",95
"61076","191871",140
"61056","233335",171
"61164","28314",228
"61403","4613",137
"61464","137426",4319
"61098","4619",482
"61301","228550",205
"61492","99236",124
"61051","99233",340
"61266","160470",91
"61331","167047",152
"61284","155370",232
"61067","51851",172
"61215","82713",364
"61360","35936",115
"61404","10920",672
"61373","10918",262
"61491","165325",3298
"61206","127431",264
"25134","161619",10
"28314","109317",138
"28310","90038",281
"28159","146080",349
"28248","185803",347
"28200","139167",372
"28351","149895",438
"28341","111770",231
"28089","84945",2640
"28386","7854",1253
"28360","149938",920
"28374","34061",578
"28289","170434",243
"28275","34053",629
"28052","3681",756
"28417","154665",1353
"28352","154658",1581
"28298","102973",2837
"28227","106800",4357
"28191","106821",2681
"28195","121557",807
"78557","100802",894
"78209","209125",878
"07326","129629",128
"28172","194144",769
"78464","212803",865
"78470","119827",899
"78164","149800",818
"78601","119823",1607
"78120","94716",1942
"78537","151956",6103
"78349","153343",499
"78087","94719",1940
"91017","94739",1642
"91546","105805",1006
"91111","128942",3612
"91243","202479",1921
"91634","204890",1292
"91568","213744",1596
"91186","208225",604
"91333","197573",4176
"91461","186259",4665
"91115","145746",3445
"91552","232252",9624
"91021","196844",10707
"91207","43766",5494
"91292","148877",726
"91103","119633",25624
"91494","202050",4027
"91648","206252",2389
"91086","232574",9198
"91182","205367",13466
"91204","197027",773
"91174","216764",47632
"91553","173583",7473
"91577","15040",5343
"91659","201415",5327
"77384","151955",1775
"77326","234073",5867
"77495","150245",7154
"55154","83399",1393
"77528","63386",1010
"77410","69735",635
"77306","97019",542
"77081","159201",712
"77145","94463",647
"77195","97018",588
"77034","79370",701
"77004","79007",284
"77317","155751",4572
"77082","16033",814
"77044","96778",860
"77381","102393",680
"77211","43406",1015
"19011","14663",1156
"77119","221641",270
"77098","93083",349
"77147","158472",673
"77109","29128",1328
"77414","154540",464
"77530","25369",301
"77403","199442",666
"77391","154538",493
"77246","180454",571
"77026","640",411
"10254","142554",337
"51056","185551",286
"51103","155857",166
"51124","155858",50
"51443","161779",102
"51524","63821",291
"51511","155866",117
"51041","63862",117
"51353","101035",56
"51642","178601",100
"51279","223606",191
"51009","47800",838
"51032","907",486
"10144","90228",153
"10052","39547",255
"51516","49835",59
"51652","122397",74
"10408","39543",115
"10077","39542",96
"10004","179468",256
"10167","10887",116
"10195","122184",297
"10121","225960",293
"51084","154509",94
"51125","154517",51
"51551","154520",195
"51080","154516",171
"51520","129408",89
"51349","115622",206
"51219","154522",188
"51135","154523",70
"22046","200899",6431
"52244","70062",817
"52182","150583",2072
"52347","172180",253
"52265","93267",1393
"55075","145865",159
"55359","56360",206
"52194","157808",2142
"52497","27803",442
"52294","20522",719
"55133","222803",89
"55430","88597",108
"55150","18854",523
"55248","44548",326
"55001","47096",297
"55088","2087",147
"55328","160931",312
"55344","105781",18
"55503","133089",141
"55397","165200",247
"55100","2090",114
"55485","2089",76
"54538","9844",386
"54496","186491",363
"54010","191044",531
"54548","9838",579
"54046","25823",418
"54135","9847",1431
"54008","90258",463
"54143","186930",380
"54223","48471",184
"54417","84224",228
"54515","141336",254
"54354","84219",45
"54032","46925",176
"54437","46920",1194
"54429","46922",317
"54264","29782",239
"54591","192359",341
"54109","88807",913
"54266","29783",440
"54309","36744",363
"54527","118130",735
"54192","22846",299
"54468","145758",126
"54144","168469",356
"54256","121556",307
"54559","145757",296
"54359","195148",241
"54461","149922",68
"54292","195147",182
"54222","107129",1377
"54206","143088",370
"54472","170102",832
"54303","154105",377
"54107","198812",71
"54550","69272",346
"54125","170101",493
"54199","164763",380
"54038","170109",800
"54447","104339",72
"54450","180148",126
"54243","104341",217
"54422","89131",62
"54368","11846",188
"54484","143379",210
"54377","143378",140
"54014","14570",259
"54423","85208",401
"54040","93578",1550
"54097","92277",117
"54075","139691",124
"88005","139691",227
"54443","208690",40
"88277","166091",105
"88373","208690",159
"67020","209121",877
"67066","24877",2764
"67420","68931",1282
"67543","23152",2121
"67276","23137",1850
"67306","123541",650
"67299","88546",954
"67348","37957",10932
"67045","150457",3334
"67172","146550",2151
"67223","232466",1126
"67248","176916",1715
"67049","38330",1271
"67266","209136",666
"67197","176928",1396
"67268","209564",2493
"67137","48953",5440
"67200","200867",901
"67217","226912",273
"67336","135145",1726
"67131","48952",4763
"67378","164528",4181
"29119","137311",1444
"29149","183087",3426
"29260","188367",7815
"29069","194831",7886
"29061","84451",5845
"29268","151101",1568
"29095","206811",1357
"29181","73999",2788
"29103","21592",15443
"29237","212347",1929
"29116","222531",137
"29144","8740",766
"29074","217856",1039
"29097","67646",2067
"29163","8599",3083
"29034","219789",675
"29191","164216",3371
"29114","59658",373
"22217","47414",422
"22129","146781",66
"22072","71123",433
"22225","119236",5294
"22116","101242",1252
"22356","79195",931
"22188","133878",1016
"22372","21641",1981
"22077","84048",1159
"22076","156684",1393
"22012","84522",849
"22268","162412",586
"22323","108416",801
"22209","18159",3014
"35228","129961",6399
"22103","198228",864
"35284","34546",2569
"35314","13747",958
"35306","118240",2232
"35070","219280",1540
"35122","9834",1718
"35116","29068",2308
"35153","100047",324
"35279","13675",1052
"35132","29069",1350
"35361","177804",1036
"35259","70932",1132
"35247","138661",1026
"35270","70933",375
"50253","62641",198
"50589","62639",318
"50155","109049",268
"50413","46946",529
"50259","109060",663
"50553","87542",328
"50448","93950",704
"50391","191550",2740
"50263","189149",413
"50474","163257",555
"61369","221556",1037
"61146","127887",386
"61091","53099",1005
"61124","53111",517
"61195","50653",228
"61233","184116",249
"61035","157903",263
